x,y,z
-6.112771034240723e-07,-5.016621351242066e-07,-2.1211421489715577e-06
-6.112771034240723e-07,-5.016621351242066e-07,-1.8788577318191527e-06
-6.643219590187072e-07,-4.4388574361801144e-07,-2.0405192375183105e-06
-6.643219590187072e-07,-4.4388574361801144e-07,-1.9594806432723997e-06
-6.575050950050354e-07,-4.393308758735657e-07,-2.1211421489715577e-06
-6.575050950050354e-07,-4.393308758735657e-07,-1.8788577318191527e-06
-6.439413428306579e-07,-4.3026787042617796e-07,-2.200521945953369e-06
-6.237699389457703e-07,-4.1678974032402036e-07,-2.277844190597534e-06
-6.439413428306579e-07,-4.3026787042617796e-07,-1.7994779348373413e-06
-6.237699389457703e-07,-4.1678974032402036e-07,-1.7221558094024657e-06
-5.068632364273071e-07,-6.176146268844604e-07,-1.1040519714355469e-05
-5.068632364273071e-07,-6.176146268844604e-07,-1.095948028564453e-05
-5.016621351242066e-07,-6.112771034240723e-07,-1.1121142387390136e-05
-5.016621351242066e-07,-6.112771034240723e-07,-1.0878857612609863e-05
-5.068632364273071e-07,-6.176146268844604e-07,-9.040519714355468e-06
-5.068632364273071e-07,-6.176146268844604e-07,-8.959480285644531e-06
-5.016621351242066e-07,-6.112771034240723e-07,-9.121142387390137e-06
-5.016621351242066e-07,-6.112771034240723e-07,-8.878857612609864e-06
-4.1678974032402036e-07,-6.237699389457703e-07,-1.1277844429016112e-05
-4.4388574361801144e-07,-6.643219590187072e-07,-1.1040519714355469e-05
-4.4388574361801144e-07,-6.643219590187072e-07,-1.095948028564453e-05
-4.393308758735657e-07,-6.575050950050354e-07,-1.1121142387390136e-05
-4.393308758735657e-07,-6.575050950050354e-07,-1.0878857612609863e-05
-4.4388574361801144e-07,-6.643219590187072e-07,-9.040519714355468e-06
-4.4388574361801144e-07,-6.643219590187072e-07,-8.959480285644531e-06
-4.393308758735657e-07,-6.575050950050354e-07,-9.121142387390137e-06
-4.393308758735657e-07,-6.575050950050354e-07,-8.878857612609864e-06
-4.3026787042617796e-07,-6.439413428306579e-07,-1.1200522422790527e-05
-4.3026787042617796e-07,-6.439413428306579e-07,-1.0799477577209473e-05
-4.1678974032402036e-07,-6.237699389457703e-07,-1.0722155570983886e-05
-4.3026787042617796e-07,-6.439413428306579e-07,-9.200522422790527e-06
-4.3026787042617796e-07,-6.439413428306579e-07,-8.799477577209472e-06
-4.1678974032402036e-07,-6.237699389457703e-07,-9.277844429016113e-06
-4.1678974032402036e-07,-6.237699389457703e-07,-8.722155570983886e-06
-5.068632364273071e-07,-6.176146268844604e-07,-2.0405192375183105e-06
-5.068632364273071e-07,-6.176146268844604e-07,-1.9594806432723997e-06
-5.016621351242066e-07,-6.112771034240723e-07,-2.1211421489715577e-06
-5.016621351242066e-07,-6.112771034240723e-07,-1.8788577318191527e-06
-4.4388574361801144e-07,-6.643219590187072e-07,-2.0405192375183105e-06
-4.4388574361801144e-07,-6.643219590187072e-07,-1.9594806432723997e-06
-4.393308758735657e-07,-6.575050950050354e-07,-2.1211421489715577e-06
-4.393308758735657e-07,-6.575050950050354e-07,-1.8788577318191527e-06
-4.3026787042617796e-07,-6.439413428306579e-07,-2.200521945953369e-06
-4.1678974032402036e-07,-6.237699389457703e-07,-2.277844190597534e-06
-4.3026787042617796e-07,-6.439413428306579e-07,-1.7994779348373413e-06
-4.1678974032402036e-07,-6.237699389457703e-07,-1.7221558094024657e-06
-5.304726958274841e-07,-5.304726958274841e-07,-1.1277844429016112e-05
-5.078749656677246e-07,-5.078749656677246e-07,-1.1352314949035644e-05
-5.649593472480773e-07,-5.649593472480773e-07,-1.1040519714355469e-05
-5.649593472480773e-07,-5.649593472480773e-07,-1.095948028564453e-05
-5.591621398925781e-07,-5.591621398925781e-07,-1.1121142387390136e-05
-5.591621398925781e-07,-5.591621398925781e-07,-1.0878857612609863e-05
-5.649593472480773e-07,-5.649593472480773e-07,-9.040519714355468e-06
-5.649593472480773e-07,-5.649593472480773e-07,-8.959480285644531e-06
-5.591621398925781e-07,-5.591621398925781e-07,-9.121142387390137e-06
-5.591621398925781e-07,-5.591621398925781e-07,-8.878857612609864e-06
-5.476270914077758e-07,-5.476270914077758e-07,-1.1200522422790527e-05
-5.476270914077758e-07,-5.476270914077758e-07,-1.0799477577209473e-05
-5.304726958274841e-07,-5.304726958274841e-07,-1.0722155570983886e-05
-5.078749656677246e-07,-5.078749656677246e-07,-1.0647685050964355e-05
-5.476270914077758e-07,-5.476270914077758e-07,-9.200522422790527e-06
-5.476270914077758e-07,-5.476270914077758e-07,-8.799477577209472e-06
-5.304726958274841e-07,-5.304726958274841e-07,-9.277844429016113e-06
-5.304726958274841e-07,-5.304726958274841e-07,-8.722155570983886e-06
-5.078749656677246e-07,-5.078749656677246e-07,-9.352314949035643e-06
-5.078749656677246e-07,-5.078749656677246e-07,-8.647685050964355e-06
-5.799137353897095e-07,-4.7592291235923765e-07,-1.1277844429016112e-05
-5.552098155021667e-07,-4.556489288806915e-07,-1.1352314949035644e-05
-5.248087048530578e-07,-4.306993782520294e-07,-1.1423171043395995e-05
-5.986669659614563e-07,-4.913133084774017e-07,-1.1200522422790527e-05
-5.986669659614563e-07,-4.913133084774017e-07,-1.0799477577209473e-05
-5.799137353897095e-07,-4.7592291235923765e-07,-1.0722155570983886e-05
-5.552098155021667e-07,-4.556489288806915e-07,-1.0647685050964355e-05
-5.986669659614563e-07,-4.913133084774017e-07,-9.200522422790527e-06
-5.986669659614563e-07,-4.913133084774017e-07,-8.799477577209472e-06
-5.799137353897095e-07,-4.7592291235923765e-07,-9.277844429016113e-06
-5.799137353897095e-07,-4.7592291235923765e-07,-8.722155570983886e-06
-5.552098155021667e-07,-4.556489288806915e-07,-9.352314949035643e-06
-5.552098155021667e-07,-4.556489288806915e-07,-8.647685050964355e-06
-5.248087048530578e-07,-4.306993782520294e-07,-1.0576828956604003e-05
-5.248087048530578e-07,-4.306993782520294e-07,-9.423171043395995e-06
