x,y,z
-3.6469101905822754e-07,-5.45798659324646e-07,-4.756886482238769e-06
-3.884000182151794e-07,-5.812817215919494e-07,-3.545441851019859e-08
-3.8441449403762815e-07,-5.753169655799866e-07,-1.0599944740533829e-07
-3.764843940734863e-07,-5.634486675262451e-07,-1.7545677721500395e-07
-3.6469101905822754e-07,-5.45798659324646e-07,-2.4311368167400357e-07
-4.943394362926483e-07,-4.943394362926483e-07,-1.3035454750061034e-05
-4.943394362926483e-07,-4.943394362926483e-07,-1.2964545249938964e-05
-4.892668724060059e-07,-4.892668724060059e-07,-1.3105998992919921e-05
-4.892668724060059e-07,-4.892668724060059e-07,-1.2894001007080077e-05
-4.791737198829651e-07,-4.791737198829651e-07,-1.3175457000732421e-05
-4.6416363120079036e-07,-4.6416363120079036e-07,-1.324311351776123e-05
-4.4439056515693663e-07,-4.4439056515693663e-07,-1.3308276176452637e-05
-4.791737198829651e-07,-4.791737198829651e-07,-1.2824542999267577e-05
-4.6416363120079036e-07,-4.6416363120079036e-07,-1.2756886482238769e-05
-4.4439056515693663e-07,-4.4439056515693663e-07,-1.2691723823547363e-05
-5.238336324691773e-07,-4.29899126291275e-07,-1.3175457000732421e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-1.324311351776123e-05
-4.858086109161377e-07,-3.9869281649589536e-07,-1.3308276176452637e-05
-5.238336324691773e-07,-4.29899126291275e-07,-1.2824542999267577e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-1.2756886482238769e-05
-4.858086109161377e-07,-3.9869281649589536e-07,-1.2691723823547363e-05
-4.592076241970062e-07,-3.7686195969581603e-07,-1.3370274543762206e-05
-4.592076241970062e-07,-3.7686195969581603e-07,-1.2629725456237792e-05
-4.29899126291275e-07,-5.238336324691773e-07,-1.3175457000732421e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-1.324311351776123e-05
-3.9869281649589536e-07,-4.858086109161377e-07,-1.3308276176452637e-05
-4.29899126291275e-07,-5.238336324691773e-07,-1.2824542999267577e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-1.2756886482238769e-05
-3.9869281649589536e-07,-4.858086109161377e-07,-1.2691723823547363e-05
-3.7686195969581603e-07,-4.592076241970062e-07,-1.3370274543762206e-05
-3.7686195969581603e-07,-4.592076241970062e-07,-1.2629725456237792e-05
-4.20057475566864e-07,-4.20057475566864e-07,-1.3370274543762206e-05
-3.934231102466583e-07,-3.934231102466583e-07,-1.3424391746520996e-05
-4.20057475566864e-07,-4.20057475566864e-07,-1.2629725456237792e-05
-3.934231102466583e-07,-3.934231102466583e-07,-1.2575608253479003e-05
-4.280198514461517e-07,-3.5126683115959164e-07,-1.3428241729736328e-05
-3.958540856838226e-07,-3.904609382152557e-07,-1.3424662590026856e-05
-4.280198514461517e-07,-3.5126683115959164e-07,-1.2571758270263672e-05
-3.5126683115959164e-07,-4.280198514461517e-07,-1.3428241729736328e-05
-3.904609382152557e-07,-3.958540856838226e-07,-1.2575337409973144e-05
-3.5126683115959164e-07,-4.280198514461517e-07,-1.2571758270263672e-05
-4.943394362926483e-07,-4.943394362926483e-07,-6.035454273223876e-06
-4.943394362926483e-07,-4.943394362926483e-07,-5.964545726776123e-06
-4.892668724060059e-07,-4.892668724060059e-07,-6.10599946975708e-06
-4.892668724060059e-07,-4.892668724060059e-07,-5.8940005302429196e-06
-4.943394362926483e-07,-4.943394362926483e-07,-5.035454273223877e-06
-4.943394362926483e-07,-4.943394362926483e-07,-4.9645457267761224e-06
-4.892668724060059e-07,-4.892668724060059e-07,-5.10599946975708e-06
-4.892668724060059e-07,-4.892668724060059e-07,-4.89400053024292e-06
-4.791737198829651e-07,-4.791737198829651e-07,-6.175457000732421e-06
-4.791737198829651e-07,-4.791737198829651e-07,-5.824542999267578e-06
-4.6416363120079036e-07,-4.6416363120079036e-07,-6.24311351776123e-06
-4.6416363120079036e-07,-4.6416363120079036e-07,-5.756886482238769e-06
-4.4439056515693663e-07,-4.4439056515693663e-07,-6.308275699615478e-06
-4.4439056515693663e-07,-4.4439056515693663e-07,-5.691724300384521e-06
-4.791737198829651e-07,-4.791737198829651e-07,-5.1754570007324215e-06
-4.791737198829651e-07,-4.791737198829651e-07,-4.824542999267578e-06
-4.6416363120079036e-07,-4.6416363120079036e-07,-5.24311351776123e-06
-4.6416363120079036e-07,-4.6416363120079036e-07,-4.756886482238769e-06
-4.4439056515693663e-07,-4.4439056515693663e-07,-5.308275699615478e-06
-4.4439056515693663e-07,-4.4439056515693663e-07,-4.691724300384522e-06
-4.943394362926483e-07,-4.943394362926483e-07,-3.545441851019859e-08
-4.892668724060059e-07,-4.892668724060059e-07,-1.0599944740533829e-07
-4.791737198829651e-07,-4.791737198829651e-07,-1.7545677721500395e-07
-4.6416363120079036e-07,-4.6416363120079036e-07,-2.4311368167400357e-07
-4.4439056515693663e-07,-4.4439056515693663e-07,-3.0827590823173523e-07
-5.238336324691773e-07,-4.29899126291275e-07,-6.175457000732421e-06
-5.238336324691773e-07,-4.29899126291275e-07,-5.824542999267578e-06
-5.07424533367157e-07,-4.1643255949020385e-07,-6.24311351776123e-06
-5.07424533367157e-07,-4.1643255949020385e-07,-5.756886482238769e-06
-4.858086109161377e-07,-3.9869281649589536e-07,-6.308275699615478e-06
-4.858086109161377e-07,-3.9869281649589536e-07,-5.691724300384521e-06
-5.238336324691773e-07,-4.29899126291275e-07,-5.1754570007324215e-06
-5.238336324691773e-07,-4.29899126291275e-07,-4.824542999267578e-06
-5.07424533367157e-07,-4.1643255949020385e-07,-5.24311351776123e-06
-5.07424533367157e-07,-4.1643255949020385e-07,-4.756886482238769e-06
-4.858086109161377e-07,-3.9869281649589536e-07,-5.308275699615478e-06
-4.858086109161377e-07,-3.9869281649589536e-07,-4.691724300384522e-06
-4.592076241970062e-07,-3.7686195969581603e-07,-6.370275020599365e-06
-4.592076241970062e-07,-3.7686195969581603e-07,-5.6297249794006345e-06
-4.592076241970062e-07,-3.7686195969581603e-07,-5.370275020599365e-06
-4.592076241970062e-07,-3.7686195969581603e-07,-4.629724979400635e-06
-5.238336324691773e-07,-4.29899126291275e-07,-1.7545677721500395e-07
